Chromosome	WindowPosition	MethProp
Chr03	52000000	90.5245080500895
Chr03	52025000	89.5658627087198
Chr03	52050000	90.500365230095
Chr03	52075000	90.8684407796102
Chr03	52100000	90.7952412868633
Chr03	52125000	91.0286871414107
Chr03	52150000	90.0395357272398
Chr03	52175000	90.612543554007
Chr03	52200000	90.538003502627
Chr03	52225000	90.9868607954545
Chr03	52250000	91.8247612049963
Chr03	52275000	91.5688040345821
Chr03	52300000	91.3223201174743
Chr03	52325000	91.1470690253208
Chr03	52350000	90.9272435897436
Chr03	52375000	90.4190345771996
Chr03	52400000	90.404447533009
Chr03	52425000	90.1574468085106
Chr03	52450000	90.2168766704849
Chr03	52475000	90.3053679345894
Chr03	52500000	89.8512122218532
Chr03	52525000	89.8165924984107
Chr03	52550000	89.828842620943
Chr03	52575000	90.0448816477098
Chr03	52600000	89.9476505834122
Chr03	52625000	90.4179152056105
Chr03	52650000	91.0379017586416
Chr03	52675000	90.8972989949749
Chr03	52700000	91.5499828237719
Chr03	52725000	91.4830866807611
Chr03	52750000	91.313681868743
Chr03	52775000	91.7948717948718
Chr03	52800000	92.0366645035691
Chr03	52825000	91.5094691089724
Chr03	52850000	91.1853406522441
Chr03	52875000	90.4054867848779
Chr03	52900000	86.0900562851782
Chr03	52925000	86.4085106382979
Chr03	52950000	86.7436079545455
Chr03	52975000	87.5985576923077
Chr03	53000000	91.2674910510901
Chr03	53025000	90.5257480862909
Chr03	53050000	89.9635115606936
Chr03	53075000	89.8527717782577
Chr03	53100000	90.2889747191011
Chr03	53125000	90.5699703654923
Chr03	53150000	89.6676944158959
Chr03	53175000	89.719170984456
Chr03	53200000	89.2384105960265
Chr03	53225000	89.5831761599396
Chr03	53250000	89.2406311637081
Chr03	53275000	87.0552783109405
Chr03	53300000	86.8480776409108
Chr03	53325000	84.3789636504254
Chr03	53350000	86.9523151347616
Chr03	53375000	88.991969273743
Chr03	53400000	88.9535822401615
Chr03	53425000	90.8963471745239
Chr03	53450000	90.3637206427689
Chr03	53475000	89.0300940438871
Chr03	53500000	89.2670702993609
Chr03	53525000	89.2206303724928
Chr03	53550000	89.8979895755771
Chr03	53575000	91.0523560209424
Chr03	53600000	91.2869051754081
Chr03	53625000	91.4316181448883
Chr03	53650000	90.9162286465177
Chr03	53675000	91.066467264872
Chr03	53700000	90.8283706925393
Chr03	53725000	91.1342123056119
Chr03	53750000	91.4618714618715
Chr03	53775000	91.6652416968103
Chr03	53800000	92.0939321220432
Chr03	53825000	91.7308085977482
Chr03	53850000	91.6900343642612
Chr03	53875000	91.6199387546785
Chr03	53900000	91.6362751460091
Chr03	53925000	91.6622835150738
Chr03	53950000	91.0432612312812
Chr03	53975000	90.922
Chr03	54000000	89.3102877935825
Chr03	54025000	89.5369393139842
Chr03	54050000	90.0450936805335
Chr03	54075000	90.3904109589041
Chr03	54100000	91.6566110397946
Chr03	54125000	91.0666883539362
Chr03	54150000	91.3692602040816
Chr03	54175000	90.8420720151611
Chr03	54200000	89.542411439714
Chr03	54225000	89.8794981842192
Chr03	54250000	89.3178101670814
Chr03	54275000	89.8520888219797
Chr03	54300000	91.2731293770733
Chr03	54325000	91.2717430530494
Chr03	54350000	91.5288211230941
Chr03	54375000	91.0786897590361
Chr03	54400000	89.9109691960932
Chr03	54425000	89.8430656934307
Chr03	54450000	90.0007000350018
Chr03	54475000	90.2533889468196
Chr03	54500000	89.5787278415016
Chr03	54525000	88.589298626175
Chr03	54550000	88.5272594218807
Chr03	54575000	88.2932120363891
Chr03	54600000	90.429380413058
Chr03	54625000	91.015660685155
Chr03	54650000	90.2802816901408
Chr03	54675000	90.2893493275173
Chr03	54700000	87.2844344904815
Chr03	54725000	87.9695802849442
Chr03	54750000	87.5238950772548
Chr03	54775000	87.7990603541742
Chr03	54800000	90.5078214421976
Chr03	54825000	90.4622038360286
Chr03	54850000	91.5638783269962
Chr03	54875000	91.2452554744525
Chr03	54900000	91.380372250423
Chr03	54925000	90.6906710310966
Chr03	54950000	91.0973451327434
Chr03	54975000	90.7664406779661
Chr03	55000000	90.3423550087874
Chr03	55025000	90.7504740235116
Chr03	55050000	90.9216679657054
Chr03	55075000	89.900185528757
Chr03	55100000	89.8704703161141
Chr03	55125000	89.12408477842
Chr03	55150000	87.6268477826608
Chr03	55175000	90.0274952919021
Chr03	55200000	89.8766209707299
Chr03	55225000	88.6895487851909
Chr03	55250000	89.5104817947775
Chr03	55275000	88.4743833017078
Chr03	55300000	88.1269155206287
Chr03	55325000	87.6111328890631
Chr03	55350000	86.953125
Chr03	55375000	86.363707165109
Chr03	55400000	86.3185501066098
Chr03	55425000	88.5910823170732
Chr03	55450000	89.9225134926754
Chr03	55475000	89.5055845122859
Chr03	55500000	89.8761967646088
Chr03	55525000	90.2010943912449
Chr03	55550000	89.8546391752577
Chr03	55575000	91.1458189357291
Chr03	55600000	91.4181034482759
Chr03	55625000	90.9635653871178
Chr03	55650000	90.5709242618742
Chr03	55675000	90.3510638297872
Chr03	55700000	89.7029639175258
Chr03	55725000	90.0736156351792
Chr03	55750000	90.7489060922248
Chr03	55775000	90.5971929824561
Chr03	55800000	89.5912560721721
Chr03	55825000	90.00760833609
Chr03	55850000	89.5117534942821
Chr03	55875000	89.8278376664553
Chr03	55900000	91.0274017827666
Chr03	55925000	88.4978432782171
Chr03	55950000	88.2138157894737
Chr03	55975000	88.270550393138
Chr03	56000000	87.9622259696459
Chr03	56025000	89.7717019822283
Chr03	56050000	89.4556631892697
Chr03	56075000	89.5558357348703
Chr03	56100000	90.4386091995654
Chr03	56125000	91.0512566137566
Chr03	56150000	91.9813253012048
Chr03	56175000	91.9452313503305
Chr03	56200000	91.7043773119605
Chr03	56225000	88.546571136131
Chr03	56250000	88.5998600909409
Chr03	56275000	87.1632723507076
Chr03	56300000	87.283079106066
Chr03	56325000	91.0772626931567
Chr03	56350000	89.6238618524333
Chr03	56375000	88.6663594470046
Chr03	56400000	88.076946752847
Chr03	56425000	87.0135966332146
Chr03	56450000	87.9886768036234
Chr03	56475000	90.1951983298539
Chr03	56500000	90.7488338715465
Chr03	56525000	90.4444855662472
Chr03	56550000	90.9352787130565
Chr03	56575000	90.2525107604017
Chr03	56600000	89.7046441697294
Chr03	56625000	89.9069257286117
Chr03	56650000	90.1642291285801
Chr03	56675000	91.0120943952802
Chr03	56700000	90.7380062305296
Chr03	56725000	91.013201320132
Chr03	56750000	90.0342857142857
Chr03	56775000	89.3674848808253
Chr03	56800000	86.4627599243856
Chr03	56825000	87.0710102489019
Chr03	56850000	87.2098945070935
Chr03	56875000	87.1496259351621
Chr03	56900000	90.3525111252384
Chr03	56925000	90.5657248157248
Chr03	56950000	90.6947739660148
Chr03	56975000	88.4172252010724
Chr03	57000000	87.9508136094675
Chr03	57025000	86.5850638977636
Chr03	57050000	86.454425942156
Chr03	57075000	90.6906729634002
Chr03	57100000	90.6748490945674
Chr03	57125000	89.3775933609958
Chr03	57150000	89.5727665706052
Chr03	57175000	89.1837916063676
Chr03	57200000	89.9377195784095
Chr03	57225000	89.4115099009901
Chr03	57250000	89.4609039920818
Chr03	57275000	89.0583214793741
Chr03	57300000	89.0996503496503
Chr03	57325000	91.0071968333933
Chr03	57350000	90.7532773109244
Chr03	57375000	91.3160653715695
Chr03	57400000	90.3037162162162
Chr03	57425000	90.8471437539234
Chr03	57450000	91.2711267605634
Chr03	57475000	89.3076398362892
Chr03	57500000	90.1814014407335
Chr03	57525000	90.0063197026022
Chr03	57550000	89.9431475903614
Chr03	57575000	91.7801801801802
Chr03	57600000	92.1329710144928
Chr03	57625000	92.0746316463805
Chr03	57650000	88.5756288794512
Chr03	57675000	86.3446081714668
Chr03	57700000	85.6711590296496
Chr03	57725000	84.7307965860597
Chr03	57750000	86.6105769230769
Chr03	57775000	88.3668549905838
Chr03	57800000	88.5305466237942
Chr03	57825000	89.034496124031
Chr03	57850000	90.8143369175627
Chr03	57875000	90.8282229965157
Chr03	57900000	90.735542560104
Chr03	57925000	90.3585397653194
Chr03	57950000	89.2583794337781
Chr03	57975000	88.1280209013717
Chr03	58000000	83.6800549261929
Chr03	58025000	83.7065217391304
Chr03	58050000	84.5762957593331
Chr03	58075000	85.966892400301
Chr03	58100000	90.9715994020927
Chr03	58125000	90.4562343694176
Chr03	58150000	90.5333579063767
Chr03	58175000	90.8278890059712
Chr03	58200000	90.5715896279594
Chr03	58225000	91.5840336134454
Chr03	58250000	89.3369162342476
Chr03	58275000	87.2241588974463
Chr03	58300000	86.8268283440697
Chr03	58325000	86.1250968241673
Chr03	58350000	87.9996388587938
Chr03	58375000	88.9673267326733
Chr03	58400000	89.6168582375479
Chr03	58425000	89.8672970329312
Chr03	58450000	90.2094404501407
Chr03	58475000	90.3619496855346
Chr03	58500000	89.9930047694754
Chr03	58525000	88.8988011283498
Chr03	58550000	89.8682739343117
Chr03	58575000	89.3382137628111
Chr03	58600000	89.9658023299511
Chr03	58625000	88.8223819301848
Chr03	58650000	87.6539033457249
Chr03	58675000	89.1293604651163
Chr03	58700000	89.2061179898033
Chr03	58725000	90.9879518072289
Chr03	58750000	90.8217858466099
Chr03	58775000	91.1476208317722
Chr03	58800000	91.014590747331
Chr03	58825000	90.7221489782465
Chr03	58850000	91.151143520053
Chr03	58875000	89.9048113534095
Chr03	58900000	89.2010544815466
Chr03	58925000	88.1582441903357
Chr03	58950000	88.6455696202532
Chr03	58975000	87.5748843827819
Chr03	59000000	87.8928571428571
Chr03	59025000	89.3605494086227
Chr03	59050000	89.4556013488198
Chr03	59075000	91.0447485207101
Chr03	59100000	90.4969302997472
Chr03	59125000	89.9194543683014
Chr03	59150000	85.1899183528576
Chr03	59175000	84.0826210826211
Chr03	59200000	84.8243740795287
Chr03	59225000	85.4026740070783
Chr03	59250000	90.1422066549912
Chr03	59275000	91.5688888888889
Chr03	59300000	90.9303565478174
Chr03	59325000	89.9256458727158
Chr03	59350000	89.6415662650602
Chr03	59375000	89.8733920108328
Chr03	59400000	90.5411211816046
Chr03	59425000	87.2640058586598
Chr03	59450000	83.6717757009346
Chr03	59475000	81.5760464152507
Chr03	59500000	80.5042408821035
Chr03	59525000	86.1471036585366
Chr03	59550000	86.6890405764126
Chr03	59575000	86.385450597177
Chr03	59600000	87.308106169297
Chr03	59625000	86.922570654278
Chr03	59650000	90.023102310231
Chr03	59675000	90.7483716146726
Chr03	59700000	90.3769280205656
Chr03	59725000	89.7549668874172
Chr03	59750000	90.6791181873852
Chr03	59775000	90.5463384989365
Chr03	59800000	90.6076630778974
Chr03	59825000	91.3090115372622
Chr03	59850000	90.8650740242261
Chr03	59875000	90.6676279740447
Chr03	59900000	89.943143812709
Chr03	59925000	90.008736803786
Chr03	59950000	90.1802227472157
Chr03	59975000	91.5123595505618
Chr03	60000000	90.4145712443585
Chr03	60025000	88.9603283173735
Chr03	60050000	86.3788045471214
Chr03	60075000	85.6629008746356
Chr03	60100000	86.9164043371808
Chr03	60125000	87.6512016021362
Chr03	60150000	89.282198246797
Chr03	60175000	89.3983488132095
Chr03	60200000	90.1601960045232
Chr03	60225000	90.6841904761905
Chr03	60250000	90.9751643535427
Chr03	60275000	90.7910734898038
Chr03	60300000	90.1718045112782
Chr03	60325000	90.2991639403853
Chr03	60350000	88.5281582952816
Chr03	60375000	87.3864220183486
Chr03	60400000	88.4284235943429
Chr03	60425000	88.072226358898
Chr03	60450000	89.5255311218785
Chr03	60475000	90.615502686109
Chr03	60500000	89.5653036919413
Chr03	60525000	90.0576221735959
Chr03	60550000	90.7658055744392
Chr03	60575000	90.0705449682381
Chr03	60600000	90.7031148604802
Chr03	60625000	88.6524749048114
Chr03	60650000	88.3438057836487
Chr03	60675000	89.0791095890411
Chr03	60700000	87.0980194696207
Chr03	60725000	87.4537695590327
Chr03	60750000	86.4173847883102
Chr03	60775000	87.3901933701657
Chr03	60800000	87.9912055698058
Chr03	60825000	88.8205217391304
Chr03	60850000	87.2892946652345
Chr03	60875000	85.1735849056604
Chr03	60900000	87.1592224979322
Chr03	60925000	87.9818855496089
Chr03	60950000	88.3904461113304
Chr03	60975000	89.1627218934911
Chr03	61000000	88.9940806511284
Chr03	61025000	87.6588590857575
Chr03	61050000	89.0705363703159
Chr03	61075000	88.9912472647702
Chr03	61100000	88.909022556391
Chr03	61125000	90.2123703968538
Chr03	61150000	90.7671280276817
Chr03	61175000	91.054165110198
Chr03	61200000	90.1299372462163
Chr03	61225000	90.0975894245723
Chr03	61250000	88.5610640870617
Chr03	61275000	88.2180221458572
Chr03	61300000	88.8888042650419
Chr03	61325000	89.3303151032235
Chr03	61350000	88.17332820907
Chr03	61375000	88.1315057608264
Chr03	61400000	88.411497730711
Chr03	61425000	87.9366061074604
Chr03	61450000	90.2019950124688
Chr03	61475000	91.3687479568486
Chr03	61500000	91.9428662623683
Chr03	61525000	90.7903858731197
Chr03	61550000	89.9467128027682
Chr03	61575000	88.8210205635948
Chr03	61600000	88.0517598343685
Chr03	61625000	88.4530929946743
Chr03	61650000	89.2703521393412
Chr03	61675000	88.511653718091
Chr03	61700000	88.102752293578
Chr03	61725000	88.9030281182408
Chr03	61750000	89.2417823228634
Chr03	61775000	90.9203229203229
Chr03	61800000	91.0774503084304
Chr03	61825000	90.4139840775355
Chr03	61850000	87.8726228919986
Chr03	61875000	86.5461628359953
Chr03	61900000	86.0626996805112
Chr03	61925000	86.8916372202591
Chr03	61950000	90.3527653213752
Chr03	61975000	90.7746243739566
Chr03	62000000	90.6741885625966
Chr03	62025000	86.8187765783448
Chr03	62050000	84.3942738875474
Chr03	62075000	82.6853668105139
Chr03	62100000	82.614730878187
Chr03	62125000	88.5301818181818
Chr03	62150000	88.7404193781634
Chr03	62175000	88.9745062836625
Chr03	62200000	89.5565749235474
Chr03	62225000	89.1058091286307
Chr03	62250000	89.7190256194876
Chr03	62275000	89.0757695343331
Chr03	62300000	88.6885245901639
Chr03	62325000	87.6808664259928
Chr03	62350000	87.6457286432161
Chr03	62375000	89.6087102177554
Chr03	62400000	90.0613636363636
Chr03	62425000	89.4164976335362
Chr03	62450000	89.4268696227664
Chr03	62475000	88.876329787234
Chr03	62500000	86.3933732816355
Chr03	62525000	87.4817671809257
Chr03	62550000	87.5787610619469
Chr03	62575000	83.79375696767
Chr03	62600000	84.3904836806921
Chr03	62625000	84.9567970204842
Chr03	62650000	84.4771706586826
Chr03	62675000	87.1051632498102
Chr03	62700000	88.1215783860647
Chr03	62725000	88.2015895953757
Chr03	62750000	89.7266112266112
Chr03	62775000	89.5469632768362
Chr03	62800000	89.9818306479259
Chr03	62825000	89.5431578947368
Chr03	62850000	89.0147001934236
Chr03	62875000	90.2563349247154
Chr03	62900000	88.8070450097847
Chr03	62925000	88.6155063291139
Chr03	62950000	88.060413354531
Chr03	62975000	88.4378721714966
Chr03	63000000	87.0649661219609
Chr03	63025000	86.5548705302096
Chr03	63050000	87.0011494252874
Chr03	63075000	86.5336234177215
Chr03	63100000	89.4526355996944
Chr03	63125000	89.4675471698113
Chr03	63150000	88.9529803776379
Chr03	63175000	89.2467438494935
Chr03	63200000	88.7551020408163
Chr03	63225000	89.0369946605645
Chr03	63250000	90.2470588235294
Chr03	63275000	90.3280542986425
Chr03	63300000	90.7678326474623
Chr03	63325000	91.5512995896033
Chr03	63350000	91.1554421768707
Chr03	63375000	91.0919870643191
Chr03	63400000	91.1536312849162
Chr03	63425000	91.0381781647689
Chr03	63450000	90.5822496749025
Chr03	63475000	88.8208092485549
Chr03	63500000	87.5155635062612
Chr03	63525000	87.8823946156571
Chr03	63550000	88.8202411399342
Chr03	63575000	91.0616129032258
Chr03	63600000	91.6400249765845
Chr03	63625000	90.3213939980639
Chr03	63650000	88.98838367076
Chr03	63675000	88.38886854632
Chr03	63700000	88.4423226812159
Chr03	63725000	89.6856346995623
Chr03	63750000	89.8966194968554
Chr03	63775000	88.3712832550861
Chr03	63800000	87.3292538491907
Chr03	63825000	87.4829076620825
Chr03	63850000	88.4731141199226
Chr03	63875000	90.0045540796964
Chr03	63900000	87.843158270811
Chr03	63925000	87.2156432748538
Chr03	63950000	87.3980213089802
Chr03	63975000	86.6808343171979
Chr03	64000000	90.6480514262756
Chr03	64025000	91.1704844160721
Chr03	64050000	89.9261155815655
Chr03	64075000	87.6755239520958
Chr03	64100000	87.406106870229
Chr03	64125000	86.1188160676533
Chr03	64150000	87.3824148085822
Chr03	64175000	86.243288590604
Chr03	64200000	84.2972043010753
Chr03	64225000	84.3441712926249
Chr03	64250000	84.3025048169557
Chr03	64275000	87.4125577812019
Chr03	64300000	88.3979820627803
Chr03	64325000	88.7111025739531
Chr03	64350000	89.0966010733453
Chr03	64375000	89.964087495919
Chr03	64400000	88.5758575197889
Chr03	64425000	89.06392092257
Chr03	64450000	89.0035893754487
Chr03	64475000	86.0934242181235
Chr03	64500000	88.986562150056
Chr03	64525000	89.6628733997155
Chr03	64550000	90.2708609271523
Chr03	64575000	89.55625
Chr03	64600000	88.2689701897019
Chr03	64625000	87.8125226203402
Chr03	64650000	87.6015564202335
Chr03	64675000	91.378765060241
Chr03	64700000	92.3728813559322
Chr03	64725000	92.5569526627219
Chr03	64750000	91.3477421844848
Chr03	64775000	88.4381926683717
Chr03	64800000	84.6923409779316
Chr03	64825000	82.081569664903
Chr03	64850000	83.2255354892902
Chr03	64875000	80.8099068585944
Chr03	64900000	82.1830808080808
Chr03	64925000	84.8808411214953
Chr03	64950000	85.2797573919636
Chr03	64975000	89.7394578313253
Chr03	65000000	91.6653751320888
Chr03	65025000	91.61
Chr03	65050000	91.1108993902439
Chr03	65075000	90.9641823444284
Chr03	65100000	84.9652173913043
Chr03	65125000	83.7862348178138
Chr03	65150000	84.7949840764331
Chr03	65175000	84.9640672782875
Chr03	65200000	90.8477064220183
Chr03	65225000	89.7061818181818
Chr03	65250000	89.1144114411441
Chr03	65275000	89.3525947736474
Chr03	65300000	86.9235521235521
Chr03	65325000	89.4073401162791
Chr03	65350000	89.000718907261
Chr03	65375000	87.8630344305713
Chr03	65400000	89.7368794326241
Chr03	65425000	84.0928838951311
Chr03	65450000	82.7452300785634
Chr03	65475000	82.3482370047256
Chr03	65500000	82.448956780924
Chr03	65525000	88.545259391771
Chr03	65550000	87.3799424874191
Chr03	65575000	86.6639159789948
Chr03	65600000	87.4640234948605
Chr03	65625000	87.0537190082645
Chr03	65650000	90.6488439306358
Chr03	65675000	91.3110236220472
Chr03	65700000	88.797868290826
Chr03	65725000	84.542891183479
Chr03	65750000	83.3813737884534
Chr03	65775000	80.3490022172949
Chr03	65800000	81.6539306104523
Chr03	65825000	83.2711505922166
Chr03	65850000	83.3077270673294
Chr03	65875000	87.5372141372141
Chr03	65900000	87.0344827586207
Chr03	65925000	88.8035385182455
Chr03	65950000	85.8242811501597
Chr03	65975000	85.7391464311994
Chr03	66000000	84.6933128362798
Chr03	66025000	86.1478715459298
Chr03	66050000	89.2126905352712
Chr03	66075000	89.1348314606742
Chr03	66100000	88.8396610169492
Chr03	66125000	87.9348731541083
Chr03	66150000	87.4805407619828
Chr03	66175000	83.7746883988495
Chr03	66200000	85.7067901234568
Chr03	66225000	83.6143552311435
Chr03	66250000	80.9535410764873
Chr03	66275000	86.0713020372011
Chr03	66300000	86.2071973827699
Chr03	66325000	88.0052015604681
Chr03	66350000	89.9960975609756
Chr03	66375000	90.0634814567324
Chr03	66400000	90.1289210617029
Chr03	66425000	89.2584147665581
Chr03	66450000	89.2034078807242
Chr03	66475000	88.7193040052528
Chr03	66500000	88.2357119793348
Chr03	66525000	86.3001407459536
Chr03	66550000	86.5225618631732
Chr03	66575000	87.6539923954373
Chr03	66600000	87.6501210653753
Chr03	66625000	86.0545032856591
Chr03	66650000	84.2713365539452
Chr03	66675000	79.2346343651862
Chr03	66700000	80.8488773747841
Chr03	66725000	85.5322712418301
Chr03	66750000	84.9876948318294
Chr03	66775000	88.1220548474314
Chr03	66800000	86.6292490118577
Chr03	66825000	88.0307400379507
Chr03	66850000	90.3218157181572
Chr03	66875000	90.9575089198832
Chr03	66900000	91.4114441416894
Chr03	66925000	85.7883895131086
Chr03	66950000	85.4291812184711
Chr03	66975000	83.5145899053628
Chr03	67000000	84.114495412844
Chr03	67025000	88.7576730906495
Chr03	67050000	87.8801775147929
Chr03	67075000	88.0515151515151
Chr03	67100000	88.3888888888889
Chr03	67125000	89.1045640326976
Chr03	67150000	86.9786324786325
Chr03	67175000	86.8774658573596
Chr03	67200000	85.3617706237425
Chr03	67225000	82.6289736603088
Chr03	67250000	86.4471212739894
Chr03	67275000	87.4777471445451
Chr03	67300000	89.6217672413793
Chr03	67325000	91.0770497201185
Chr03	67350000	90.9128002632445
Chr03	67375000	91.5637991685321
Chr03	67400000	91.8188235294118
Chr03	67425000	91.1850055949273
Chr03	67450000	90.4485265977803
Chr03	67475000	87.3173461231015
Chr03	67500000	85.6133496133496
Chr03	67525000	87.265726681128
Chr03	67550000	84.8597004018999
Chr03	67575000	83.9926199261993
Chr03	67600000	85.254821958457
Chr03	67625000	85.3692484662577
Chr03	67650000	88.7505755947813
Chr03	67675000	91.8895705521472
Chr03	67700000	88.8209013209013
Chr03	67725000	83.1466180639935
Chr03	67750000	83.4831595829992
Chr03	67775000	83.4644808743169
Chr03	67800000	83.8102161100197
Chr03	67825000	87.4290245836638
Chr03	67850000	86.8158859470468
Chr03	67875000	85.2332912988651
Chr03	67900000	85.7078559738134
Chr03	67925000	86.3175542406312
Chr03	67950000	86.6421291053228
Chr03	67975000	84.2163897280967
Chr03	68000000	86.166921898928
Chr03	68025000	86.4152542372881
Chr03	68050000	86.5263157894737
Chr03	68075000	89.3307573415765
Chr03	68100000	88.0770690964313
Chr03	68125000	88.3106551475882
Chr03	68150000	87.4986533282032
Chr03	68175000	85.77812257564
Chr03	68200000	87.2437771631766
Chr03	68225000	86.3961835529305
Chr03	68250000	80.7474513438369
Chr03	68275000	84.1422434367542
Chr03	68300000	81.9617618586641
Chr03	68325000	83.4774275979557
Chr03	68350000	89.1239121425611
Chr03	68375000	88.3777599357688
Chr03	68400000	84.453995157385
Chr03	68425000	81.15125
Chr03	68450000	81.6546762589928
Chr03	68475000	83.6469109195402
Chr03	68500000	86.772931810315
Chr03	68525000	85.3242112041211
Chr03	68550000	81.6337704918033
Chr03	68575000	78.8784671532847
Chr03	68600000	80.8889703187981
Chr03	68625000	85.6021276595745
Chr03	68650000	88.3692465052847
Chr03	68675000	90.1128018524644
Chr03	68700000	88.8327598072952
Chr03	68725000	85.9818468823994
Chr03	68750000	86.3981937602627
Chr03	68775000	85.2028112449799
Chr03	68800000	87.2301158301158
Chr03	68825000	89.4637155297533
Chr03	68850000	90.0874125874126
Chr03	68875000	90.9913043478261
Chr03	68900000	90.2589285714286
Chr03	68925000	87.275070479259
Chr03	68950000	87.5890302066773
Chr03	68975000	86.7779444861215
Chr03	69000000	86.0895114451657
Chr03	69025000	88.1684175968483
Chr03	69050000	85.6198997852541
Chr03	69075000	85.4403571428571
Chr03	69100000	85.7390282131662
Chr03	69125000	84.1756513926325
Chr03	69150000	86.2182453077259
Chr03	69175000	85.6726137377342
Chr03	69200000	86.5590964098427
Chr03	69225000	86.9358308605341
Chr03	69250000	82.7918705306737
Chr03	69275000	79.8521949254934
Chr03	69300000	78.9469026548673
Chr03	69325000	81.7446560435289
Chr03	69350000	86.1015452538631
Chr03	69375000	88.9181062060141
Chr03	69400000	89.3534959349594
Chr03	69425000	87.145305514158
Chr03	69450000	86.2604422604423
Chr03	69475000	83.8688969258589
Chr03	69500000	80.1931818181818
Chr03	69525000	79.8420138888889
Chr03	69550000	76.5495532087734
Chr03	69575000	79.9622421175555
Chr03	69600000	83.2353410450738
Chr03	69625000	86.4199166982204
Chr03	69650000	87.6752696456086
Chr03	69675000	84.9232275754015
Chr03	69700000	85.8115275813296
Chr03	69725000	85.3447136563877
Chr03	69750000	88.8930027173913
Chr03	69775000	91.117627785059
Chr03	69800000	89.8554095045501
Chr03	69825000	88.8091976516634
Chr03	69850000	86.3616513135449
Chr03	69875000	86.6433143669986
Chr03	69900000	85.2820710973725
Chr03	69925000	83.3845223700121
Chr03	69950000	83.2282739287145
Chr03	69975000	80.5658217497956
Chr03	70000000	82.7998439328912
Chr03	70025000	83.4853608247423
Chr03	70050000	84.7565632458234
Chr03	70075000	86.3645833333333
Chr03	70100000	80.5431693989071
Chr03	70125000	82.7579470198675
Chr03	70150000	83.5264934188323
Chr03	70175000	78.7118093174431
Chr03	70200000	82.3120272314675
Chr03	70225000	79.5738905644119
Chr03	70250000	78.6172668513389
Chr03	70275000	84.5150022391402
Chr03	70300000	81.2020920502092
Chr03	70325000	82.4728346456693
Chr03	70350000	84.0922013061852
Chr03	70375000	82.0186697782964
Chr03	70400000	88.1416883599851
Chr03	70425000	85.6062455132807
Chr03	70450000	84.9329508784511
Chr03	70475000	87.5806015545792
Chr03	70500000	85.734693877551
Chr03	70525000	89.6600156494523
Chr03	70550000	88.804798698658
Chr03	70575000	85.6143790849673
Chr03	70600000	83.2645525629887
Chr03	70625000	82.6690423162584
Chr03	70650000	81.4831362242663
Chr03	70675000	78.2418300653595
Chr03	70700000	76.9036717062635
Chr03	70725000	78.3632718524459
Chr03	70750000	76.7933118452861
Chr03	70775000	78.9374238114588
Chr03	70800000	79.0883868410622
Chr03	70825000	77.5628695309421
Chr03	70850000	79.663704230359
Chr03	70875000	80.6019809244314
Chr03	70900000	80.7731921110299
Chr03	70925000	81.4532936360253
Chr03	70950000	80.9263685427911
Chr03	70975000	83.5302816901408
Chr03	71000000	83.1979658554304
Chr03	71025000	83.4438622754491
Chr03	71050000	86.3433232169954
Chr03	71075000	86.0801587301587
Chr03	71100000	89.5500193124759
Chr03	71125000	88.9039759939985
Chr03	71150000	85.4401408450704
Chr03	71175000	85.5922403955877
Chr03	71200000	87.916637600279
Chr03	71225000	88.3576869806094
Chr03	71250000	88.7625201938611
Chr03	71275000	88.94698715838
Chr03	71300000	87.2753829711436
Chr03	71325000	86.0241139934235
Chr03	71350000	85.3191318327974
Chr03	71375000	85.2158859470468
Chr03	71400000	86.2127746135069
Chr03	71425000	87.2026500389712
Chr03	71450000	84.3315276273023
Chr03	71475000	79.6141202838999
Chr03	71500000	76.8871639530481
Chr03	71525000	76.8339768339768
Chr03	71550000	82.195370733621
Chr03	71575000	86.5413919413919
Chr03	71600000	88.9239167519618
Chr03	71625000	89.2487141807494
Chr03	71650000	88.5863586358636
Chr03	71675000	84.3593810444874
Chr03	71700000	75.9844707805476
Chr03	71725000	74.2014475271411
Chr03	71750000	73.5772594752187
Chr03	71775000	77.6126436781609
Chr03	71800000	82.4015345268542
Chr03	71825000	82.2570579494799
Chr03	71850000	82.7538461538462
Chr03	71875000	82.4579831932773
Chr03	71900000	83.6658975542224
Chr03	71925000	84.8816842105263
Chr03	71950000	86.3909395973154
Chr03	71975000	88.0273822562979
Chr03	72000000	89.2911218169305
Chr03	72025000	88.5418257549462
Chr03	72050000	87.4616977225673
Chr03	72075000	85.2915901579141
Chr03	72100000	83.7547819433818
Chr03	72125000	85.7485875706215
Chr03	72150000	87.6475255005667
Chr03	72175000	90.1789596273292
Chr03	72200000	91.5472034200214
Chr03	72225000	87.0633827075439
Chr03	72250000	85.8681046676096
Chr03	72275000	82.848417132216
Chr03	72300000	78.5459793814433
Chr03	72325000	80.7280137280137
Chr03	72350000	77.0731173380035
Chr03	72375000	80.7080770807708
Chr03	72400000	83.1383834109183
Chr03	72425000	83.8453333333333
Chr03	72450000	87.2609289617486
Chr03	72475000	79.5979381443299
Chr03	72500000	74.8091143594153
Chr03	72525000	77.096314325452
Chr03	72550000	75.5693974272173
Chr03	72575000	79.5052564510991
Chr03	72600000	84.8590173939579
Chr03	72625000	86.533921302578
Chr03	72650000	87.5878332194122
Chr03	72675000	90.0003631082062
